No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
433,33,4,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The function of a transformer is to:,,,Produce current,,Increase or decrease voltage,,Store electricity,,Change AC to DC,,,,B,Function of transformer.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
434,34,4,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The most common saw used for crosscutting wood:,,,Rip saw,,Crosscut saw,,Coping saw,,Back saw,,,,B,For cutting wood across the grain.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
435,35,4,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The act of cleaning and maintaining tools is called:,,,Lubrication,,Servicing,,Tool maintenance,,Tool dressing,,,,C,Ensures long life of tools.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
436,36,4,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The term “layout” in carpentry refers to:,,,Finishing stage,,Measuring and marking work,,Painting wood,,Sanding,,,,B,Meaning of layout.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
437,37,4,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The purpose of varnish in wood finishing is to:,,,Clean surface,,Protect and enhance appearance,,Add weight,,Remove scratches,,,,B,Purpose of varnish.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
438,38,4,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,A portable power tool used to cut wood quickly:,,,Circular saw,,Plane,,Chisel,,File,,,,A,Portable cutting tool.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
439,39,4,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The term “work triangle” applies to:,,,Kitchen design,,Furniture layout,,Workshop arrangement,,Electrical wiring,,,,C,Efficient placement for movement.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
440,40,4,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,"In plumbing, PVC stands for:",,,Polyvinyl chloride,,Polyvinyl cement,,Plastic vinyl compound,,Pipe valve connection,,,,A,Meaning of PVC.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
441,41,4,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The best type of paint for metal surfaces is:,,,Latex,,Enamel,,Acrylic,,Oil-based,,,,B,Adheres well to metal surfaces.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
442,42,4,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The process of joining pipes using heat and filler metal is:,,,Welding,,Soldering,,Threading,,Sealing,,,,B,Joins pipes using filler metal.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
443,43,5,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The main purpose of a fuse is to:,,,Supply current,,Protect circuit from overload,,Increase current flow,,Store charge,,,,B,Fuse function.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
444,44,5,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,What should be done before operating any power tool?,,,Check manual and safety devices,,Start machine immediately,,Ignore inspection,,Remove guards,,,,A,Pre-operation safety rule.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
445,45,5,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The best lighting for a drafting table is:,,,Overhead fluorescent,,Diffused natural light,,Colored light,,Spot light,,,,B,Best for drafting.,LET Secondary,Technology and Livelihood Education,Drafting and CAD,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
446,46,5,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,What type of maintenance prevents equipment breakdown?,,,Periodic preventive maintenance,,Emergency repair,,Random check,,Replacement,,,,A,Prevents equipment failure.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
447,47,5,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The most durable joint for drawers and cabinets is:,,,Dovetail joint,,Lap joint,,Butt joint,,Miter joint,,,,A,Strong and durable.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
448,48,5,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,"In technical drawing, line thickness indicates:",,,Dimension importance,,Drawing beauty,,Random design,,Color pattern,,,,A,Line thickness conveys value.,LET Secondary,Technology and Livelihood Education,Drafting and CAD,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
449,49,5,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,Which safety device automatically cuts power when a short circuit occurs?,,,Fuse,,Circuit breaker,,Switch,,Relay,,,,B,Cuts power automatically.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
450,50,5,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The primary goal of Industrial Arts education is to:,,,Develop industrial awareness and practical skills,,Train engineers,,Focus on manual labor only,,Replace academic subjects,,,,A,Goal of Industrial Arts education.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,249,0.90,Duplicate,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key. Duplicate or near-duplicate of row 249.
451,1,1,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,The main function of an electrical conductor is to:,,,Store energy,,Resist current flow,,Allow current to pass easily,,Prevent voltage drop,,,,C,Function of conductor.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
452,2,1,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,The unit of electrical current is:,,,Volt,,Ohm,,Ampere,,Watt,,,,C,Unit of current.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
453,3,1,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,What does a transformer do?,,,Converts AC to DC,,Changes voltage levels,,Stores electrical charge,,Produces mechanical energy,,,,B,Function of transformer.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
454,4,1,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,The device used to protect circuits from short circuits is the:,,,Capacitor,,Fuse,,Resistor,,Transistor,,,,B,Protects from short circuit.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
455,5,1,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,Which of the following is a poor electrical conductor?,,,Copper,,Aluminum,,Plastic,,Silver,,,,C,Poor conductor.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
456,6,1,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,The function of a capacitor is to:,,,Store electrical energy,,Increase resistance,,Conduct current,,Convert AC to DC,,,,A,Function of capacitor.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
457,7,1,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,The law stating that current is directly proportional to voltage and inversely proportional to resistance is:,,,Watt’s Law,,Ohm’s Law,,Faraday’s Law,,Coulomb’s Law,,,,B,I ∝ V / R.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
458,8,1,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,The standard voltage supply in the Philippines is:,,,110 V,,220 V,,240 V,,120 V,,,,B,Standard in the Philippines.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
459,9,1,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,The tool used to test circuit continuity is:,,,Voltmeter,,Ammeter,,Ohmmeter,,Wattmeter,,,,C,Checks continuity.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
460,10,1,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,The green wire in an electrical system represents:,,,Line,,Neutral,,Ground,,Load,,,,C,Green wire.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
461,11,2,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,A short circuit occurs when:,,,There is high resistance,,A live wire touches a neutral or ground,,The circuit is open,,Power is off,,,,B,Short circuit cause.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,174,0.90,Duplicate,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key. Duplicate or near-duplicate of row 174.
462,12,2,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,The total resistance in a parallel circuit is always:,,,Greater than any branch,,Equal to the largest resistor,,Less than the smallest resistor,,Sum of all resistors,,,,C,Rule for parallel resistance.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
463,13,2,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,The relationship P = VI is known as:,,,Ohm’s Law,,Power Law,,Watt’s Equation,,Joule’s Principle,,,,B,P = VI.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
464,14,2,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,What electrical component opposes changes in current?,,,Capacitor,,Inductor,,Transformer,,Diode,,,,B,Opposes change in current.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
465,15,2,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,A three-phase motor is commonly used for:,,,Household lighting,,Industrial machinery,,Low-voltage circuits,,Battery charging,,,,B,Use of three-phase motor.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
466,16,2,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,The resistance of a conductor increases with:,,,Decrease in temperature,,Increase in length,,Increase in cross-section,,Cooling,,,,B,Raises resistance.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
467,17,2,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,Which wire carries current to the load?,,,Neutral,,Line,,Ground,,Earth,,,,B,Carries current to load.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
468,18,2,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,What happens when the resistance is doubled and voltage remains the same?,,,Current is doubled,,Current is halved,,Power increases,,Resistance decreases,,,,B,Effect of doubling resistance.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
469,19,2,BSED TLEd-IA P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P9.pdf,Which symbol represents a diode in a circuit?,,,Circle with an X,,Triangle with a line,,Zigzag line,,Arrow in both directions,,,,B,Symbol for diode.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
