No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
416,16,2,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,A mechanical advantage of 5 means the machine:,,,Multiplies input force by 5,,Reduces load by 5,,Has 5 levers,,Increases distance by 5,,,,A,Multiplies input force by 5. Mechanical advantage.,LET Secondary,Technology and Livelihood Education,Automotive and Mechanical Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
417,17,2,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The blueprint symbol for a wall outlet is:,,,Circle with W,,Circle with two parallel lines,,Triangle,,Rectangle,,,,B,Circle with two parallel lines. Outlet symbol.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
418,18,2,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The function of the carburetor is to:,,,Ignite the fuel,,Mix air and fuel,,Measure speed,,Start the engine,,,,B,Mix air and fuel. Carburetor function.,LET Secondary,Technology and Livelihood Education,Automotive and Mechanical Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
419,19,2,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The first step before operating any machine is to:,,,Test performance,,Check for safety and defects,,Plug it in,,Ask for a manual,,,,B,Check for safety and defects. Safety first.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
420,20,2,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,"In electrical wiring, green color indicates:",,,Live wire,,Neutral wire,,Ground wire,,Hot wire,,,,C,Ground wire. Green color code.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
421,21,2,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The type of projection where the object’s sides are drawn at 30° is:,,,Perspective,,Isometric,,Orthographic,,Oblique,,,,B,Isometric. 30° projection.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
422,22,2,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The best tool for checking right angles in woodworking:,,,Ruler,,Try square,,Compass,,Divider,,,,B,Try square. Checks right angles.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
423,23,2,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,"A document describing qualifications, competencies, and assessment criteria in TVET is:",,,Lesson Plan,,Training Regulation,,Curriculum Guide,,Module of Instruction,,,,B,Training Regulation. TVET standard.,LET Secondary,Technology and Livelihood Education,TVET Pedagogy and Professional Development,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
424,24,3,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The force that opposes motion between two surfaces is:,,,Momentum,,Friction,,Torque,,Inertia,,,,B,Friction. Opposes motion.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
425,25,3,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,A conductor is a material that:,,,Blocks current,,Allows current flow,,Generates voltage,,Stores charge,,,,B,Allows current flow. Conductor property.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
426,26,3,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The main purpose of budgeting is to:,,,Spend more,,Control expenses and plan savings,,Limit opportunities,,Increase borrowing,,,,B,Control expenses and plan savings. Purpose of budgeting.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
427,27,3,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The safest way to thaw frozen food is:,,,At room temperature,,Under running water,,In the refrigerator,,In direct sunlight,,,,C,In the refrigerator. Safe thawing.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
428,28,3,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,A balanced diet must include:,,,"Proteins, carbohydrates, fats, vitamins, and minerals",,Rice only,,Processed foods,,Sugar and starch,,,,A,"Proteins, carbohydrates, fats, vitamins, and minerals. Balanced diet.",LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
429,29,3,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,Which of the following is a fixed cost in business?,,,Rent,,Raw materials,,Wages,,Packaging,,,,A,Rent. Fixed cost.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
430,30,3,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,ICT is an acronym for:,,,International Communication Technology,,Information and Communication Technology,,Internet and Computer Tools,,Integrated Cyber Tools,,,,B,Information and Communication Technology.,LET Secondary,Technology and Livelihood Education,ICT and Digital Literacy,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
431,31,3,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The main ingredient in bread making that causes dough to rise is:,,,Sugar,,Yeast,,Salt,,Flour,,,,B,Yeast. Causes rising.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
432,32,3,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The term for goods that can spoil quickly is:,,,Durable,,Non-perishable,,Perishable,,Industrial,,,,C,Perishable. Spoils quickly.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
433,33,3,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,"In clothing construction, the temporary stitch used before permanent sewing is:",,,Basting,,Backstitch,,Overcast,,Hemming,,,,A,Basting. Temporary stitch.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
434,34,3,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,A person with an entrepreneurial mindset is:,,,Risk-taker and innovative,,Afraid of competition,,Dependent on others,,Passive in decision-making,,,,A,Risk-taker and innovative. Entrepreneur mindset.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
435,35,4,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,"In online marketing, SEO stands for:",,,Search Engine Optimization,,System Entry Operation,,Server Exchange Output,,Simple E-commerce Order,,,,A,Search Engine Optimization. SEO meaning.,LET Secondary,Technology and Livelihood Education,ICT and Digital Literacy,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
436,36,4,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The proper temperature for baking pastries is usually around:,,,120°C,,160–180°C,,200–250°C,,90°C,,,,B,160–180°C. Standard baking temperature.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
437,37,4,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The fiber obtained from silkworms is:,,,Cotton,,Silk,,Nylon,,Wool,,,,B,Silk. Natural animal fiber.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
438,38,4,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The government agency promoting agricultural training programs is:,,,TESDA,,DOLE,,DA,,DTI,,,,C,DA. Department of Agriculture.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
439,39,4,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,"In food preservation, dehydration works by:",,,Adding chemicals,,Removing moisture,,Freezing,,Heating rapidly,,,,B,Removing moisture. Dehydration process.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
440,40,4,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The file format used for a document in MS Word is:,,,.xls,,.docx,,.ppt,,.pdf,,,,B,.docx. MS Word file.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
441,41,4,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,Which of the following is a quality of a good leader in entrepreneurship?,,,Dictatorial,,Participative and decisive,,Silent observer,,Passive listener,,,,B,Participative and decisive. Good leadership.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
